cfbf00339,135.09183333333334,-44.35977777777778,0.716357422092
cfbf00329,134.07995833333334,-45.316833333333335,0.704817543553
cfbf00463,133.08420833333332,-45.564138888888884,0.702650659723
cfbf00229,136.12562499999999,-44.664722222222224,0.712990785087
cfbf00443,62.57162500000001,-65.80477777777777,0.410678627055
cfbf00113,126.18345833333335,-50.34758333333333,0.640413216115
cfbf00430,80.55216666666665,16.70572222222222,0.958125530567
cfbf00458,132.86299999999997,-46.274499999999996,0.692022442054
cfbf00475,126.23950000000002,-50.37913888888889,0.640413216115
cfbf00472,133.37908333333334,-45.538444444444444,0.697885606482
cfbf00329,135.73095833333335,-44.27602777777778,0.717530545025
cfbf00328,132.89808333333335,-45.09133333333334,0.708424017871
cfbf00147,135.49937500000001,-44.719,0.711775115864
cfbf00332,126.06858333333334,-50.36075,0.640413216115
cfbf00297,136.37466666666668,-44.181555555555555,0.718751525019
cfbf00427,134.42591666666664,-44.49863888888889,0.715232758079
cfbf00166,126.11945833333336,-50.30233333333333,0.640413216115
cfbf00017,133.93754166666665,-45.30183333333333,0.703708914087
cfbf00115,126.59812500000002,-50.291333333333334,0.640413216115
cfbf00336,131.93604166666668,-45.61530555555556,0.701643358112
cfbf00237,126.70225,-50.266888888888886,0.640413216115
cfbf00238,133.54658333333333,-44.91047222222222,0.709491477065
cfbf00247,134.24383333333336,-45.813944444444445,0.698984801338
cfbf00437,134.75654166666666,-45.18527777777778,0.705976647241
cfbf00254,172.3167083333333,-15.036277777777778,0.966715310593
cfbf00238,135.3645,-43.82188888888889,0.723241747153
cfbf00332,126.06858333333334,-50.36075,0.640413216115
cfbf00270,134.68758333333335,-43.98394444444445,0.722062834629
cfbf00073,132.9705,-45.89194444444444,0.69683762104
cfbf00315,134.81624999999997,-44.84166666666667,0.710608820178
cfbf00450,127.96933333333334,-44.662527777777775,0.712908515073
cfbf00294,128.16229166666665,-46.339333333333336,0.69164717503
cfbf00054,132.8923333333333,-44.218111111111114,0.718811521687
cfbf00254,172.079375,-57.03433333333333,0.545958992665
cfbf00478,139.94658333333334,-43.65936111111111,0.721295314159
cfbf00166,152.11041666666665,-51.11513888888889,0.629921529107
cfbf00057,128.11837500000001,-45.01263888888889,0.707315524723
cfbf00192,127.71483333333335,-45.910916666666665,0.696676260218
cfbf00281,181.01966666666667,-58.307472222222216,0.527331936022
cfbf00333,203.58654166666668,-64.05841666666666,0.439045125047
cfbf00476,128.34854166666668,-45.204055555555556,0.702353931423
cfbf00475,130.1749583333333,-44.88677777777778,0.709510609484
cfbf00329,157.42591666666664,-53.25786111111111,0.599947516561
cfbf00038,169.452625,-55.978,0.560436242998
cfbf00281,197.64166666666665,-62.28488888888889,0.46721927372
cfbf00254,178.28970833333332,-57.99063888888889,0.531910620657
cfbf00478,148.38779166666666,-48.662,0.660401491426
cfbf00165,189.93241666666665,-60.122305555555556,0.499638036198
cfbf00474,127.68041666666666,-45.24294444444445,0.701688609792
cfbf00281,200.39612499999998,-62.60075,0.462341098359
cfbf00298,128.45245833333334,-45.87141666666667,0.697375699014
cfbf00054,135.82854166666667,-43.381,0.728907890915
cfbf00165,187.52683333333334,-59.60455555555556,0.507418887415
cfbf00467,159.65137499999997,-55.015388888888886,0.575376853916
cfbf00473,154.59341666666668,-52.1105,0.614592348225
cfbf00281,202.809125,-63.32638888888889,0.451096492455
cfbf00215,128.784375,-45.01741666666666,0.70799788068
cfbf00254,183.84275,-58.546,0.523673283534
cfbf00247,146.03849999999997,-47.187638888888884,0.680893806485
cfbf00475,127.33454166666665,-45.20622222222222,0.706682934868
cfbf00448,191.260125,-61.03413888888889,0.486020601649
cfbf00458,142.96241666666668,-45.559805555555556,0.701771506291
cfbf00038,163.91891666666666,-55.08786111111112,0.573220151027
cfbf00147,166.97287500000002,-55.44569444444444,0.568510400891
cfbf00254,175.58891666666668,-57.61969444444445,0.537373206089
cfbf00448,193.83054166666668,-61.464444444444446,0.479429354486
cfbf00122,126.79533333333332,-47.25575,0.679450908705
cfbf00479,155.06008333333332,-51.75833333333333,0.621404589945
cfbf00475,126.04829166666669,-46.15936111111111,0.694887112553
cfbf00479,126.76883333333332,-46.58577777777778,0.684614251677
cfbf00165,142.61395833333333,-49.7105,0.647510506846
cfbf00297,152.58316666666664,-50.56494444444444,0.636607787675
cfbf00196,125.97645833333331,-46.49311111111111,0.689759966138
cfbf00297,128.50412500000002,-47.64683333333333,0.674948343237
cfbf00460,139.16808333333336,-50.32061111111111,0.640424386599
cfbf00297,145.92183333333332,-49.95952777777778,0.644740134515
cfbf00271,128.06662500000002,-47.244,0.680093785682
cfbf00474,127.64529166666667,-47.41166666666666,0.674270881804
cfbf00192,128.11520833333333,-48.46438888888889,0.663865665838
cfbf00465,128.12245833333336,-48.17161111111111,0.66907512033
cfbf00297,135.759625,-49.52491666666666,0.650572840885
cfbf00091,157.9810416666667,-52.67966666666666,0.606867711856
cfbf00057,129.996875,-47.46336111111111,0.676470462797
cfbf00297,148.56466666666668,-50.25075,0.640850997621
cfbf00271,132.81033333333332,-48.556666666666665,0.663172512033
cfbf00091,160.862,-53.665305555555555,0.593121495791
cfbf00166,237.29529166666666,-58.39225,0.525328511389
cfbf00453,233.51987499999998,-61.233444444444444,0.483343501031
cfbf00330,176.67220833333337,-64.09208333333333,0.43893143303
cfbf00166,234.7134166666667,-61.60036111111111,0.477153647501
cfbf00326,177.7014166666667,-65.91544444444445,0.410603920326
cfbf00329,178.21220833333334,-65.04858333333333,0.42388944121
cfbf00461,174.49258333333333,-64.16316666666667,0.437563529608
cfbf00253,171.88666666666666,-64.39466666666668,0.434627776889
cfbf00092,176.23775,-61.75416666666667,0.474209434914
cfbf00463,226.36833333333334,-62.851416666666665,0.458321673981
cfbf00192,175.71108333333333,-60.817527777777784,0.488888553293
cfbf00298,245.49112500000004,-53.10225,0.601918784837
cfbf00273,176.063,-63.48813888888889,0.448398383155
cfbf00272,176.602,-62.30244444444444,0.46683344976
