MSGPS_L_0141,127.57175000000001,-45.43736111111111,43.149334272638455,24.10809054773521,2021.3458366311515,12.5300813678
MSGPS_L_2128,200.12387500000003,-62.46172222222223,37.12741125684503,23.049923445947535,2021.3464977803146,11.2526117
MSGPS_L_0165,128.69870833333334,-45.783166666666666,38.317845354622065,23.562584284557982,2021.345899099442,11.5846360976
MSGPS_L_0247,135.89183333333335,-43.205083333333334,24.15434499568207,32.67145090487344,2021.3460402080161,10.9119201993
MSGPS_L_1859,187.20695833333332,-59.50794444444445,36.66903650999509,23.15638987938743,2021.3463950405885,11.3332429162
MSGPS_L_1146,159.85095833333335,-54.87397222222222,34.9728241097702,23.399443770907315,2021.3462057331303,10.9301978141
MSGPS_L_0964,154.88804166666668,-52.07769444444445,23.51173961160944,34.59038368911623,2021.346167047184,11.0413199125
MSGPS_L_2172,202.53183333333334,-63.18594444444444,37.26954790308821,23.028944739179185,2021.3465171232876,11.2843035098
MSGPS_L_0143,128.558125,-44.927749999999996,32.98884571803171,24.045915802783664,2021.3459815449012,11.0144037602
MSGPS_L_1769,183.57308333333333,-58.42102777777777,36.29725421768749,23.21808258335969,2021.3463709411467,11.3144731794
MSGPS_L_0597,145.81633333333335,-47.08647222222223,33.667636138035796,23.857798748254226,2021.34610365931,10.9189918867
MSGPS_L_0118,127.15958333333334,-45.03433333333333,44.743798466332834,24.265553993531544,2021.3458166539826,12.704234096
MSGPS_L_1948,191.5642916666667,-60.92063888888889,36.69871676932889,23.124861158349614,2021.3464343607307,11.1826114974
MSGPS_L_0482,143.14429166666667,-45.43069444444444,33.44193001118408,23.97315821493103,2021.346084284627,10.8929820371
MSGPS_L_1240,163.613,-55.02491666666666,35.21355328479641,23.37082120118831,2021.3462298642821,11.1787407511
MSGPS_L_1310,166.69483333333332,-55.35358333333333,35.43319557346965,23.3586947251286,2021.3462494926432,10.9769583846
MSGPS_L_1562,175.32929166666668,-57.495,35.94100866971762,23.26638288422594,2021.3463124999998,11.2271022036
MSGPS_L_2016,194.14058333333332,-61.35186111111111,36.815067991262076,23.109056824683762,2021.3464537037037,11.1879924775
MSGPS_L_0184,127.09862500000001,-47.19925,44.624837633799366,24.122096961408324,2021.337619672755,12.8206166046
MSGPS_L_0942,154.93516666666667,-51.58122222222222,38.032107349623274,23.32207740403678,2021.3379090880262,11.6024857012
MSGPS_L_0115,125.85499999999998,-45.98177777777778,49.51875458190932,24.52777521995893,2021.3375616121257,13.3594817675
MSGPS_L_0161,126.67829166666668,-46.79472222222222,46.18051433872215,24.285609754117857,2021.3376003614915,13.0767050019
MSGPS_L_0589,142.337,-49.645833333333336,37.01919724288115,23.45853665581305,2021.3378263571788,11.4381871745
MSGPS_L_0850,152.33112500000001,-50.46066666666667,37.964652175162364,23.368654135824567,2021.3378895230846,11.481592077
MSGPS_L_0138,126.26379166666665,-46.388888888888886,47.778279288873755,24.43375006046472,2021.337580955099,13.4354397734
MSGPS_L_0231,128.257875,-47.549861111111106,38.19162878723591,23.475106334833498,2021.3377011669202,11.5456053144
MSGPS_L_0539,139.35741666666667,-50.17652777777778,36.87181263571455,23.44123178506393,2021.337806697108,11.2988878241
MSGPS_L_0684,145.67816666666667,-49.85380555555556,37.42956222169011,23.423155173548768,2021.3378457635715,11.3617451758
MSGPS_L_0208,127.82637500000003,-47.149027777777775,36.278585428786556,23.60396287151634,2021.3377246321663,11.3393400618
MSGPS_L_0207,127.52491666666668,-47.602444444444444,42.63743671576453,23.962795089445542,2021.3376431380009,12.43954632
MSGPS_L_0253,128.39620833333333,-48.40463888888889,39.65434507235789,23.72530279360198,2021.3376817922374,11.7528907092
MSGPS_L_0230,127.95741666666667,-48.00427777777778,41.07278596487079,23.844944022402274,2021.337662480974,12.0290925381
MSGPS_L_0444,135.52916666666667,-49.415194444444445,36.483458490075954,23.49529479161706,2021.337782914764,11.1474043025
MSGPS_L_1034,157.671875,-52.63663888888889,38.22252763228374,23.25565878806554,2021.3379285261287,11.5496306744
MSGPS_L_0256,129.71954166666666,-47.431555555555555,35.97740546420708,23.61484438829202,2021.3377442605274,11.4170845326
MSGPS_L_0755,148.31941666666665,-50.14469444444445,37.50178617913253,23.40819439865906,2021.3378651382545,11.3762568605
MSGPS_L_0350,132.56820833333333,-48.45772222222222,36.202081569196125,23.554799268398124,2021.337763540081,11.3164732065
MSGPS_L_1126,160.54391666666666,-53.62116666666667,38.47393222054305,23.200237078626508,2021.337947837392,11.6253952688
MSGPS_L_2971,237.66795833333333,-58.309638888888884,41.270275826219326,25.89456051191251,2021.6773771562662,12.749320664
MSGPS_L_2808,233.20137499999998,-61.096000000000004,39.85503848761698,25.8136708694395,2021.67731402207,12.3824081983
MSGPS_L_1663,177.09987500000003,-63.96427777777778,49.00279720861,25.53166626817002,2021.6770083713852,13.6256400755
MSGPS_L_2829,235.09358333333333,-61.50033333333333,40.167270552173214,25.80822536366687,2021.677333396753,12.4289473107
MSGPS_L_1682,177.25812499999998,-65.75722222222223,55.18608520686137,25.52282655140051,2021.6770904680366,14.4703988808
MSGPS_L_1684,177.74583333333337,-64.91961111111111,51.754618285180186,25.473686753919907,2021.6770473744293,14.1625089498
MSGPS_L_1593,174.10358333333332,-64.05147222222222,38.356225507702355,25.70740275607671,2021.6768190322173,12.2152464964
MSGPS_L_1569,172.17545833333335,-64.23838888888889,38.23501456355469,25.69660178617497,2021.6767996892443,12.0265552688
MSGPS_L_1622,176.67120833333334,-61.69211111111111,42.6177511209169,25.73052284810663,2021.6769258942163,12.8827848871
MSGPS_L_2648,226.02054166666665,-62.72113888888889,39.70804854851734,25.758603467966918,2021.677250634196,12.3519593752
MSGPS_L_1601,176.12270833333332,-60.73244444444445,44.32018076105508,25.725108093953338,2021.6769456494167,13.1091704654
MSGPS_L_3295,245.79675,-52.992555555555555,42.519251869637344,26.085182003085755,2021.6774595700153,12.8510249434
MSGPS_L_1618,175.71729166666668,-63.359027777777776,25.749899110668863,38.59196145618298,2021.6768431633689,12.1044475159
MSGPS_L_1644,176.95845833333337,-62.171055555555554,40.89894772709738,25.765083047070824,2021.6769020484528,12.7214462985
MSGPS_L_2556,222.11495833333333,-63.6395,39.45557277940353,25.730319438274115,2021.6772119482498,12.320185069
MSGPS_L_1665,177.56108333333336,-63.12711111111111,25.756607340918666,38.80225626909511,2021.6768631088282,12.3175418221
MSGPS_L_2925,236.1704583333333,-58.92569444444444,40.74329421951253,25.88829972094855,2021.6773574644853,12.5965006778
MSGPS_L_1658,176.40770833333332,-66.11383333333333,25.670500989105133,58.48077562452739,2021.6771295027906,15.0771027552
MSGPS_L_3456,249.64775,-50.456472222222224,43.35277112438453,26.195141071533243,2021.6774982559616,12.8601945494
MSGPS_L_3801,256.6612083333334,-44.682138888888886,44.68997958293797,26.46214517809879,2021.6775610730595,13.2821793851
MSGPS_L_3498,252.73120833333334,-50.82580555555556,43.38539635702905,26.177697084508036,2021.6775221334349,13.0773876165
MSGPS_L_2717,228.790125,-61.9675,39.688022906378706,25.78727416015169,2021.677274733638,12.2013375546
MSGPS_L_1659,176.08929166666664,-65.63375,25.688766843552926,61.3814402115911,2021.6771488140541,15.342540607
MSGPS_L_1680,176.73770833333333,-66.59319444444444,25.569522348305355,56.6147852370525,2021.6771101281079,14.7736513343
MSGPS_L_1522,170.22370833333335,-64.40019444444445,38.131387108026125,25.683633113390567,2021.6767803779808,12.1872926662
MSGPS_L_2739,230.61870833333333,-61.933277777777775,39.954986343543695,25.798572539686152,2021.677294679097,12.4783765998
MSGPS_L_1545,171.31041666666667,-64.56677777777777,37.46640581665323,25.598543516657216,2021.676760369102,11.9137825842
MSGPS_L_3961,259.7575,-42.31827777777778,44.53294674370357,26.574957332560064,2021.6775803843227,13.4537145647
MSGPS_L_3364,247.49904166666667,-51.92041666666666,43.07674264664676,26.130785465126138,2021.6774789129886,13.0368416016
MSGPS_L_3109,241.86287500000003,-56.36830555555556,41.59463177898283,25.9628582320481,2021.6774161593103,12.6214078343
MSGPS_L_3661,255.03125000000003,-47.57402777777778,43.69814657047278,26.330518450243485,2021.6775416983767,13.2017714685
MSGPS_L_2602,224.09816666666666,-63.19325,39.55871503382499,25.74481290491289,2021.6772314814816,12.1793609548
MSGPS_L_2579,223.11412500000003,-63.419694444444445,25.74510985244752,38.149282189195176,2021.677191971081,12.0742837208
MSGPS_L_1641,176.7926666666667,-63.48561111111111,47.163951084226134,25.583180025937864,2021.6769842402337,13.3977731038
MSGPS_L_3040,239.81954166666665,-57.355583333333335,41.368320583002294,25.931509762808542,2021.677396530949,12.5652991689
MSGPS_L_1643,177.25495833333332,-62.64941666666667,39.80246778016787,25.758380614314657,2021.6768824835112,12.436720348
MSGPS_L_1660,176.92854166666666,-65.27888888888889,53.674697289380916,25.497843081923733,2021.6770666856926,14.2366121761
MSGPS_L_0665,146.8046666666667,-48.21863888888889,33.19685779599658,25.313438409987782,2022.4171983447488,16.5157749971
MSGPS_L_0155,134.1215,-41.704972222222224,35.279292393262274,24.837776079642552,2022.4170701103499,16.9124105023
J0906-6829,134.34366666666665,-41.23608333333333,35.96444191455567,26.815811142411036,2022.4170910705225,1656.82373238
MSGPS_L_1067,153.47354166666665,-57.758833333333335,31.53617397194642,26.28888219263501,2022.417298135464,16.8396446513
MSGPS_L_0201,134.9957083333333,-42.45866666666667,37.75982969120358,24.979642522729893,2022.4170331050227,16.4768034823
MSGPS_L_0435,141.44829166666668,-44.88772222222222,33.497445379685466,25.00671716599989,2022.4171560438863,16.2915769621
MSGPS_L_1022,152.78983333333335,-56.97975,32.49385535879185,26.183462964476934,2022.4172623668187,16.7949313997
MSGPS_L_0511,136.07108333333335,-51.10288888888889,42.86263426037061,25.873221292180304,2022.4169497399796,17.1806260077
MSGPS_L_0644,137.00670833333334,-54.94258333333333,46.36424421055381,26.2907991660967,2022.4169061707253,17.0815633799
J0906-6829,152.78983333333335,-56.97975,31.946835647021146,27.00745172087513,2022.4172574835106,888.149882384
MSGPS_L_0421,135.02687500000002,-49.04130555555555,38.03673480501456,25.538699137933705,2022.4170112252662,16.567561961
J0906-6829,136.43050000000002,-54.57477777777778,43.164855196881625,26.815207336753243,2022.4169263698627,854.46100815
MSGPS_L_1115,155.914625,-57.58627777777778,31.49900744579524,26.275531689259214,2022.4173174467273,16.9050745736
MSGPS_L_0621,136.43050000000002,-54.57477777777778,43.88164782441669,26.13878450185568,2022.4169308726532,16.7489828856
MSGPS_L_0834,145.197625,-55.88016666666667,31.991590225092942,26.103097936360705,2022.4172173072045,16.8990178258
MSGPS_L_0622,136.695,-54.10205555555556,50.31599539030853,26.307773504018,2022.4168683409434,16.8436363496
MSGPS_L_0133,134.34366666666665,-41.23608333333333,34.21584104725367,24.70889065409962,2022.4170952245051,17.0032359187
MSGPS_L_0572,144.42870833333333,-47.40602777777778,33.3134353399534,25.235851243096224,2022.4171786846778,16.4116571618
MSGPS_L_0178,134.55591666666666,-42.08269444444445,36.345734146994225,24.903369088388384,2022.417053779807,16.9238279495
MSGPS_L_0298,139.2031666666667,-42.64977777777778,33.87591873106541,24.819881121605594,2022.4171351154234,16.4948646137
MSGPS_L_1045,153.54399999999998,-57.26263888888889,32.079262601961226,26.23695575816185,2022.417281392694,16.7222974824
MSGPS_L_0183,136.928875,-40.840138888888895,34.19225481563111,24.673190371667005,2022.4171148845762,17.015169885
MSGPS_L_0443,135.283125,-49.886583333333334,39.632031145294086,25.741878358587613,2022.4169882673768,16.5866588271
MSGPS_L_0645,137.2675416666667,-54.468722222222226,48.44048274021184,26.294294791673646,2022.4168901255707,16.9269383201
MSGPS_L_0599,136.132125,-53.73291666666667,52.280314189848525,26.375521783183867,2022.4168491565194,16.7998454521
MSGPS_L_0466,135.7957916666667,-50.259388888888886,41.30397474272334,25.784475983282515,2022.4169693366312,16.8932018323
MSGPS_L_1023,152.86766666666668,-56.483916666666666,33.41621140466236,26.09406226135583,2022.417236872146,16.8507154498
MSGPS_L_4060,258.2354166666667,-38.74377777777778,37.74657492414596,24.051856936178964,2022.053664764079,17.0171338121
MSGPS_L_3433,249.12295833333334,-50.82591666666667,31.328112107502776,23.85875387515518,2022.0534805301877,16.5545447333
MSGPS_L_2117,200.86304166666665,-67.19886111111111,35.426520077986694,23.473588991143387,2022.0531314053778,16.9426189585
MSGPS_L_2074,198.64991666666666,-65.99291666666667,33.34243987289078,23.46670788200927,2022.0530490233384,16.8940344431
MSGPS_L_2118,201.35104166666667,-66.73963888888889,34.14402594660603,23.465791127725424,2022.0530930365296,16.9999584603
MSGPS_L_2874,226.245625,-53.26819444444445,31.295017851144102,23.790807008036712,2022.0532966133942,17.0559262566
MSGPS_L_2162,204.210375,-67.43891666666667,36.675960739259146,23.478984813871445,2022.053194507864,16.9865827838
MSGPS_L_2075,197.95729166666663,-65.58444444444444,32.50605524950659,23.448803013117438,2022.0530109081683,16.9393189067
MSGPS_L_3057,231.8134583333333,-51.67297222222222,31.098659685586217,23.831714528400656,2022.0533395484524,16.4401683781
MSGPS_L_2782,223.287375,-54.20480555555556,31.55124058817,23.765637742514013,2022.0532767630643,16.7799880818
MSGPS_L_4037,257.85825000000006,-39.145805555555555,36.37588697715947,24.06251810490684,2022.0536454211058,17.1781765805
MSGPS_L_1217,162.838,-54.80591666666666,35.35903643491302,23.754949369296256,2022.0529075025368,16.8996247242
MSGPS_L_1260,163.80795833333332,-56.513222222222225,32.602344627840274,23.712064165557482,2022.0528444000506,16.6885809489
MSGPS_L_1935,190.65870833333335,-66.51488888888889,33.05659460127095,23.440778543552316,2022.052966165652,16.5711514595
MSGPS_L_3169,236.57337500000003,-51.109027777777776,31.123754387664917,23.84624947974605,2022.0533787417553,16.7445669704
MSGPS_L_3237,238.537,-50.66605555555555,31.22876357388353,23.86220405670382,2022.0533980530186,16.6671982612
MSGPS_L_3466,244.894125,-47.48127777777778,30.70173851403895,23.948222786160674,2022.0534414954336,17.0623888441
MSGPS_L_2119,200.596,-66.34330555555555,33.6809790267767,23.46678502137924,2022.0530730910705,16.9361868032
MSGPS_L_2942,228.3937083333333,-53.01363888888889,31.35833270966303,23.800125847523137,2022.0533157978184,16.9498665822
MSGPS_L_3102,233.84420833333334,-51.31486111111111,31.198047997175827,23.841660113336054,2022.0533593987823,16.7755056825
MSGPS_L_2141,202.59366666666665,-66.66947222222223,36.21665371342229,23.494761152878283,2022.0531751648907,16.7503179775
MSGPS_L_2140,202.12995833333332,-67.13233333333332,35.82830757518965,23.483391230498352,2022.0531551877218,17.1076672043
MSGPS_L_2093,200.35691666666665,-67.65658333333334,38.50944884974945,23.476364911851743,2022.053214009386,16.9855703796
MSGPS_L_2805,224.03970833333335,-53.97797222222223,30.700654102341954,23.75925054384474,2022.0532569127345,16.7340555962
MSGPS_L_3990,257.349,-40.40302777777778,33.88389401254937,24.07324992885202,2022.0536061009639,16.6346449743
MSGPS_L_2095,200.10187499999998,-66.80024999999999,34.916268700365265,23.47604285141569,2022.0531122526636,16.8859670172
MSGPS_L_3377,241.14941666666664,-48.06866666666667,31.094244834503392,23.92932781863656,2022.0534221207508,16.9868356525
MSGPS_L_4109,257.47095833333333,-37.3775,29.677063169406868,24.206231265528032,2022.0535239726028,16.5442243495
MSGPS_L_2051,197.43162500000003,-66.03291666666667,32.3649204864403,23.42781632355071,2022.0529906139013,16.8347718429
MSGPS_L_1284,164.54641666666666,-56.22991666666667,31.691995764580803,23.710912146718467,2022.0528244545915,16.7040947492
MSGPS_L_1216,162.89037499999998,-55.302388888888885,34.241419087836604,23.7485249285974,2022.0528835616437,16.9169936454
MSGPS_L_2097,199.864,-65.94355555555556,32.72103687934528,23.446071434938542,2022.0530299340435,17.068545113
MSGPS_L_1325,164.96358333333333,-58.70769444444445,36.955601026681144,23.666220661778457,2022.0529468226787,16.6733396047
MSGPS_L_4013,257.73604166666667,-40.00263888888889,32.34840430038426,24.106728173749914,2022.0535822869101,16.4519952549
MSGPS_L_3943,257.21808333333337,-41.259277777777775,31.54555866368506,24.094188346676283,2022.0535630707761,16.7288020489
MSGPS_L_3512,245.92825000000002,-46.778,31.09946899760901,23.96557664537269,2022.053461440893,16.6085828915
MSGPS_L_1238,162.9445,-55.79888888888889,33.47394730672496,23.74010692084562,2022.0528637430239,16.7135809802
MSGPS_L_3831,253.58729166666663,-42.62777777777778,30.214071113146144,24.07470412401225,2022.0535043125315,16.830562891
MSGPS_L_1214,162.20237500000002,-56.07222222222222,36.77267434507504,23.71794927328843,2022.052927257737,16.7851465728
MSGPS_L_3874,256.0108333333333,-42.45108333333334,31.097286724953342,24.07236533143586,2022.0535438546422,17.0762506732
MSGPS_L_4014,257.47675,-39.54661111111111,35.1608148837479,24.07096032444105,2022.0536260781328,16.5033321028
MSGPS_L_3565,255.2505,-50.19961111111111,36.084535094587984,27.651677856668194,2021.5713232496196,12.4526084245
MSGPS_L_3867,259.155,-44.43994444444444,36.66992087862607,27.469402935874335,2021.5713619355658,12.3298461469
MSGPS_L_1389,165.44841666666667,-61.18416666666666,27.7545999601812,34.78789115348572,2021.5705619292237,12.036718497
MSGPS_L_2807,233.29904166666668,-61.59111111111111,35.325530277936274,27.79045418895898,2021.5710956050227,12.2915322417
MSGPS_L_1674,179.82420833333333,-59.39497222222222,27.81320826225152,36.01487131552775,2021.5707275177574,12.4698049002
MSGPS_L_3128,244.6881666666667,-57.27880555555556,35.67799185896224,27.81526181089315,2021.571221492897,12.0563385723
MSGPS_L_2968,238.88683333333333,-59.46588888888889,35.389545691412124,27.830710858744432,2021.5711587075086,12.0620306949
MSGPS_L_2601,225.03674999999998,-63.45752777777778,27.706037127073408,35.43982060936468,2021.5710129058853,12.1073757419
MSGPS_L_2761,231.5677916666667,-62.155499999999996,27.7671568536174,35.32919114774965,2021.5710762620497,12.0895242791
MSGPS_L_1579,174.896625,-60.11877777777778,27.799531230783774,34.74530746516604,2021.5706447552002,12.0542463339
MSGPS_L_1698,180.46533333333335,-59.02108333333333,37.56059093282688,27.73964076213302,2021.570766171994,12.5293655605
MSGPS_L_2555,223.05029166666668,-63.91627777777778,27.68185688937662,35.51652960552839,2021.5709935312025,12.0298193802
MSGPS_L_1695,180.45875,-60.33775,40.29108532924467,27.648131343025682,2021.5708099632166,12.8594116906
MSGPS_L_1757,181.90441666666666,-63.529694444444445,45.58667941585308,27.516735754466158,2021.5708923769657,13.5302014616
MSGPS_L_1651,178.87070833333334,-59.2915,35.512722552244156,27.8286016042599,2021.5707078576863,12.0677621546
MSGPS_L_2898,237.51804166666668,-60.586444444444446,27.8149322915948,35.38135770142697,2021.5711390791475,12.2360623593
MSGPS_L_3083,242.46274999999994,-57.824444444444445,27.821027939989193,35.511811716221246,2021.5711977105527,12.2358723302
MSGPS_L_1506,170.91795833333333,-61.30847222222222,27.744426901972087,34.76833499896672,2021.57060061517,11.9968926127
MSGPS_L_1436,168.17770833333333,-61.273666666666664,27.750646354023424,34.778278141691594,2021.5705810185184,12.0345640959
MSGPS_L_1696,180.13683333333333,-59.86675,39.21512354441709,27.673564679731147,2021.5707903031455,12.7190800896
MSGPS_L_3289,248.98374999999996,-54.77038888888889,35.622150055717285,27.7802554025408,2021.5712604959413,12.1892979775
MSGPS_L_1604,176.30179166666665,-59.41880555555555,34.83133487530926,27.81687518578481,2021.5706643518517,12.0589671905
MSGPS_L_1412,166.396125,-61.38480555555555,34.349304279225855,27.67007271016316,2021.570542015474,11.9000904818
MSGPS_L_2853,234.96895833333335,-61.00672222222222,35.350732634018506,27.807470808547116,2021.571114916286,12.061281024
MSGPS_L_3473,253.29662499999998,-51.75541666666667,35.88733739588141,27.70135809883213,2021.5713035895485,12.3918718608
MSGPS_L_3220,247.20799999999997,-55.86205555555556,35.4800789398073,27.807080273570172,2021.5712411529682,12.308603072
MSGPS_L_2578,224.05141666666668,-63.690194444444444,35.008417623230294,27.602960718317714,2021.570973902841,11.9793529989
MSGPS_L_2693,228.82054166666668,-62.46469444444445,27.762700149607205,35.44711230647268,2021.5710566336884,12.2169132868
MSGPS_L_3381,251.21245833333333,-53.28041666666667,35.5862756546493,27.75570884747514,2021.5712798706243,12.033373121
MSGPS_L_1756,182.2973333333333,-63.996027777777776,46.81799374949448,27.49647444420581,2021.5709116882292,14.0482816756
MSGPS_L_1697,180.78345833333336,-59.49127777777778,36.51970401021361,27.798618825378213,2021.5707468607307,12.4098307058
MSGPS_L_2647,226.96012499999998,-62.973222222222226,27.72823566316866,35.38533746091182,2021.5710322171485,12.0978830935
MSGPS_L_1717,180.790375,-60.807944444444445,41.50175000398129,27.59905436123762,2021.5708293061896,13.0310471506
MSGPS_L_1554,173.43041666666667,-60.803,27.76641657897066,34.733225317590914,2021.5706250951293,12.0408935194
MSGPS_L_3800,256.93783333333334,-45.139472222222224,36.48771511205551,27.493784269856942,2021.5713425925928,12.3030692522
MSGPS_L_3013,241.26908333333333,-58.97863888888889,35.33423074867496,27.833551173219192,2021.5711780504819,12.3053520527
MSGPS_L_1738,181.48429166666668,-61.74572222222222,42.54847115889047,27.576893399246877,2021.570848585743,13.2250958833
MSGPS_L_1759,182.22212499999998,-62.67975,43.96600391191475,27.534117907307824,2021.5708724949263,13.3570803796
MSGPS_L_0221,134.32291666666666,-43.86855555555556,34.34879958718496,23.922098567187597,2022.4006362252662,16.5190535013
MSGPS_L_0223,135.22229166666668,-43.30405555555555,31.356042526484092,23.930988198955905,2022.4006992960426,16.6954711718
MSGPS_L_0533,136.35541666666668,-51.945611111111106,44.757978246107406,23.829205134188502,2022.4005155060881,16.8404232156
MSGPS_L_0198,133.876625,-43.48986111111111,33.02032659748104,23.919212116849845,2022.4006558536275,16.6756344886
MSGPS_L_0465,135.032,-50.35736111111111,38.9413160705197,23.824215641365903,2022.4005737886857,16.7567080149
MSGPS_L_0441,134.26524999999998,-50.450472222222224,53.1306243196335,23.913176104989795,2022.4004332825975,16.9546441908
MSGPS_L_0464,134.77558333333332,-50.82747222222223,50.79683704894016,23.86613982877682,2022.4004529743784,16.5692015175
MSGPS_L_0488,135.54754166666666,-50.73119444444445,40.78002015686384,23.80695212564804,2022.400554096905,17.1353067478
MSGPS_L_0487,135.29395833333336,-51.20238888888889,48.75498143848436,23.877306799813425,2022.400472380771,17.1032232666
MSGPS_L_0573,144.57908333333333,-46.91925,31.154410260494366,23.802005210101946,2022.4007814561135,16.6859753922
